Id-Municipio,Anos,Area-Total-Km,Area-Desmatada-Km,Area-Floresta,Area-Reflorestamento,Municipio,Nome-Regiao,Estado
1703701,2021,1731,0.0,0.0,0.0,Brejinho de Nazaré,Norte,Tocantins
1703800,2021,250,214.2,1.0,0.0,Buriti do Tocantins,Norte,Tocantins
1703826,2021,354,111.4,35.3,0.1,Cachoeirinha,Norte,Tocantins
1703842,2021,3266,0.1,1.5,0.0,Campos Lindos,Norte,Tocantins
1703867,2021,1130,0.0,0.0,0.0,Cariri do Tocantins,Norte,Tocantins
1703883,2021,340,308.4,31.6,0.2,Carmolândia,Norte,Tocantins
1703891,2021,194,131.3,0.6,0.0,Carrasco Bonito,Norte,Tocantins
1703909,2021,1697,309.8,274.1,0.0,Caseara,Norte,Tocantins
1704105,2021,1967,0.0,0.0,0.0,Centenário,Norte,Tocantins
1704600,2021,661,2.2,9.9,0.0,Chapada de Areia,Norte,Tocantins
1705102,2021,1655,0.0,0.0,0.0,Chapada da Natividade,Norte,Tocantins
1705508,2021,847,663.1,4.0,0.0,Colinas do Tocantins,Norte,Tocantins
1705557,2021,211,0.0,16.6,0.0,Combinado,Norte,Tocantins
1705607,2021,2519,0.0,0.0,0.0,Conceição do Tocantins,Norte,Tocantins
1706001,2021,1591,235.6,85.8,0.3,Couto Magalhães,Norte,Tocantins
1706100,2021,1854,0.0,1.1,0.0,Cristalândia,Norte,Tocantins
1706258,2021,990,0.0,0.0,0.0,Crixás do Tocantins,Norte,Tocantins
1706506,2021,1649,108.5,26.0,0.0,Darcinópolis,Norte,Tocantins
1707009,2021,3240,0.0,4.7,0.0,Dianópolis,Norte,Tocantins
1707108,2021,2355,18.5,57.3,0.0,Divinópolis do Tocantins,Norte,Tocantins
1707207,2021,3772,69.3,74.7,0.8,Dois Irmãos do Tocantins,Norte,Tocantins
1707306,2021,3435,52.5,227.9,5.3,Dueré,Norte,Tocantins
1707405,2021,505,220.2,7.9,0.2,Esperantina,Norte,Tocantins
1707553,2021,385,0.0,0.0,0.0,Fátima,Norte,Tocantins
1707652,2021,1935,0.0,0.0,0.0,Figueirópolis,Norte,Tocantins
1707702,2021,1998,0.0,0.0,0.0,Filadélfia,Norte,Tocantins
1708205,2021,13453,211.4,816.2,2.2,Formoso do Araguaia,Norte,Tocantins
1708254,2021,624,402.6,1.8,0.0,Fortaleza do Tabocão,Norte,Tocantins
1708304,2021,1805,105.2,49.3,0.3,Goianorte,Norte,Tocantins
1709005,2021,6450,0.0,0.0,0.0,Goiatins,Norte,Tocantins
1709302,2021,2278,1037.6,159.7,0.1,Guaraí,Norte,Tocantins
1709500,2021,1843,0.0,0.0,0.0,Gurupi,Norte,Tocantins
1709807,2021,818,0.0,0.0,0.0,Ipueiras,Norte,Tocantins
1710508,2021,3072,0.0,0.0,0.0,Itacajá,Norte,Tocantins
1710706,2021,745,368.6,55.5,0.4,Itaguatins,Norte,Tocantins
1710904,2021,1250,0.0,0.0,0.0,Itapiratins,Norte,Tocantins
1711100,2021,977,932.2,44.8,0.0,Itaporã do Tocantins,Norte,Tocantins
1711506,2021,2184,0.0,10.8,0.0,Jaú do Tocantins,Norte,Tocantins
1711803,2021,482,211.0,12.4,0.0,Juarina,Norte,Tocantins
1711902,2021,10588,288.5,1948.8,0.9,Lagoa da Confusão,Norte,Tocantins
1711951,2021,917,0.0,0.0,0.0,Lagoa do Tocantins,Norte,Tocantins
1712009,2021,324,0.0,0.0,0.0,Lajeado,Norte,Tocantins
1712157,2021,524,0.0,8.5,0.0,Lavandeira,Norte,Tocantins
1712405,2021,5769,0.0,3.5,0.0,Lizarda,Norte,Tocantins
1712454,2021,281,158.5,18.6,0.2,Luzinópolis,Norte,Tocantins
1712504,2021,2096,168.8,167.4,0.2,Marianópolis do Tocantins,Norte,Tocantins
1712702,2021,9665,0.0,261.7,0.0,Mateiros,Norte,Tocantins
1712801,2021,741,144.2,62.5,0.0,Maurilândia do Tocantins,Norte,Tocantins
1713205,2021,2663,0.0,0.0,0.0,Miracema do Tocantins,Norte,Tocantins
1713304,2021,1036,319.1,8.4,0.0,Miranorte,Norte,Tocantins
1713601,2021,3635,0.0,0.3,0.0,Monte do Carmo,Norte,Tocantins
1713700,2021,1096,2.3,9.7,0.0,Monte Santo do Tocantins,Norte,Tocantins
1713809,2021,751,59.4,21.3,0.1,Palmeiras do Tocantins,Norte,Tocantins
1713957,2021,1193,961.6,205.2,0.8,Muricilândia,Norte,Tocantins
1714203,2021,3260,0.0,0.0,0.0,Natividade,Norte,Tocantins
1714302,2021,398,284.9,30.0,0.4,Nazaré,Norte,Tocantins
1714880,2021,1573,799.1,14.9,0.0,Nova Olinda,Norte,Tocantins
1715002,2021,518,0.0,0.0,0.0,Nova Rosalândia,Norte,Tocantins
1715101,2021,2686,0.0,0.0,0.0,Novo Acordo,Norte,Tocantins
1715150,2021,201,0.0,43.9,0.0,Novo Alegre,Norte,Tocantins
1715259,2021,1321,0.0,3.0,0.0,Novo Jardim,Norte,Tocantins
1715507,2021,207,0.0,0.0,0.0,Oliveira de Fátima,Norte,Tocantins
1715705,2021,2654,103.7,13.1,0.0,Palmeirante,Norte,Tocantins
1715754,2021,1710,0.0,5.0,0.0,Palmeirópolis,Norte,Tocantins
1716109,2021,1274,0.0,0.2,0.0,Paraíso do Tocantins,Norte,Tocantins
1716208,2021,11321,0.0,9.5,0.0,Paranã,Norte,Tocantins
1716307,2021,1381,1133.3,130.5,0.3,Pau D'Arco,Norte,Tocantins
1716505,2021,2021,32.7,19.2,0.2,Pedro Afonso,Norte,Tocantins
1716604,2021,5315,0.0,0.0,0.0,Peixe,Norte,Tocantins
1716653,2021,1213,846.3,63.8,0.0,Pequizeiro,Norte,Tocantins
1716703,2021,995,756.3,17.9,0.4,Colméia,Norte,Tocantins
1717008,2021,1567,0.0,0.0,0.0,Pindorama do Tocantins,Norte,Tocantins
1717206,2021,1374,1105.5,195.7,0.5,Piraquê,Norte,Tocantins
1717503,2021,10035,35.3,1668.0,0.2,Pium,Norte,Tocantins
1717800,2021,1818,0.0,2.2,0.0,Ponte Alta do Bom Jesus,Norte,Tocantins
1717909,2021,6534,0.0,0.0,0.0,Ponte Alta do Tocantins,Norte,Tocantins
1718006,2021,505,0.0,0.0,0.0,Porto Alegre do Tocantins,Norte,Tocantins
1718204,2021,4472,0.0,0.0,0.0,Porto Nacional,Norte,Tocantins
1718303,2021,291,235.2,17.0,1.5,Praia Norte,Norte,Tocantins
1718402,2021,774,342.3,101.0,0.0,Presidente Kennedy,Norte,Tocantins
1718451,2021,403,0.0,0.0,0.0,Pugmil,Norte,Tocantins
1718501,2021,2230,42.8,86.3,0.1,Recursolândia,Norte,Tocantins
1718550,2021,520,448.1,53.1,0.6,Riachinho,Norte,Tocantins
1718659,2021,793,0.0,7.1,0.0,Rio da Conceição,Norte,Tocantins
1718709,2021,848,17.8,0.2,0.0,Rio dos Bois,Norte,Tocantins
1718758,2021,6394,0.0,1.9,0.0,Rio Sono,Norte,Tocantins
1718808,2021,223,76.3,10.7,0.2,Sampaio,Norte,Tocantins
1718840,2021,3536,7.2,73.1,0.5,Sandolândia,Norte,Tocantins
1718865,2021,1683,1273.2,350.5,0.1,Santa Fé do Araguaia,Norte,Tocantins
1718881,2021,1419,0.0,0.0,0.0,Santa Maria do Tocantins,Norte,Tocantins
1718899,2021,3285,24.6,13.2,0.0,Santa Rita do Tocantins,Norte,Tocantins
1718907,2021,1804,0.0,0.0,0.0,Santa Rosa do Tocantins,Norte,Tocantins
1719004,2021,543,0.0,0.0,0.0,Santa Tereza do Tocantins,Norte,Tocantins
1720002,2021,271,75.8,22.2,1.1,Santa Terezinha do Tocantins,Norte,Tocantins
1720101,2021,1112,352.8,74.5,0.3,São Bento do Tocantins,Norte,Tocantins
1720150,2021,1923,0.0,0.0,0.0,São Félix do Tocantins,Norte,Tocantins
1720200,2021,400,345.9,37.1,1.3,São Miguel do Tocantins,Norte,Tocantins
1720259,2021,1429,0.0,0.0,0.0,São Salvador do Tocantins,Norte,Tocantins
1720309,2021,287,135.6,0.0,0.0,São Sebastião do Tocantins,Norte,Tocantins
1720499,2021,2532,0.0,0.0,0.0,São Valério,Norte,Tocantins
1720655,2021,1268,0.0,0.0,0.0,Silvanópolis,Norte,Tocantins
1720804,2021,325,299.1,25.9,0.2,Sítio Novo do Tocantins,Norte,Tocantins
1720853,2021,1030,0.0,0.0,0.0,Sucupira,Norte,Tocantins
1720903,2021,2458,0.0,5.7,0.0,Taguatinga,Norte,Tocantins
1720937,2021,1123,0.0,0.0,0.0,Taipas do Tocantins,Norte,Tocantins
1720978,2021,2162,0.0,3.6,0.0,Talismã,Norte,Tocantins
1721000,2021,2227,0.0,0.0,0.0,Palmas,Norte,Tocantins
1721109,2021,2619,0.0,0.0,0.0,Tocantínia,Norte,Tocantins
1721208,2021,1085,303.4,132.7,0.1,Tocantinópolis,Norte,Tocantins
1721257,2021,715,0.0,0.0,0.0,Tupirama,Norte,Tocantins
1721307,2021,900,2.2,6.8,0.0,Tupiratins,Norte,Tocantins
1722081,2021,1382,321.8,139.4,2.2,Wanderlândia,Norte,Tocantins
1722107,2021,1191,1003.0,146.9,2.1,Xambioá,Norte,Tocantins
2100055,2021,5846,5383.4,462.6,13.7,Açailândia,Nordeste,Maranhão
2100204,2021,1506,905.2,167.7,0.2,Alcântara,Nordeste,Maranhão
2100402,2021,542,542.5,0.0,0.0,Altamira do Maranhão,Nordeste,Maranhão
2100436,2021,388,189.3,198.7,0.1,Alto Alegre do Maranhão,Nordeste,Maranhão
2100477,2021,1951,1866.3,27.2,0.0,Alto Alegre do Pindaré,Nordeste,Maranhão
2100501,2021,11229,0.0,156.3,0.0,Alto Parnaíba,Nordeste,Maranhão
2100550,2021,507,401.1,79.0,0.7,Amapá do Maranhão,Nordeste,Maranhão
2100600,2021,7733,2374.6,3665.5,12.3,Amarante do Maranhão,Nordeste,Maranhão
2100709,2021,1024,315.4,42.9,0.4,Anajatuba,Nordeste,Maranhão
2100832,2021,349,167.0,29.9,0.0,Apicum-Açu,Nordeste,Maranhão
2100873,2021,811,757.9,53.1,0.0,Araguanã,Nordeste,Maranhão
2100956,2021,3075,1981.0,728.9,14.0,Arame,Nordeste,Maranhão
2101004,2021,1115,417.2,33.8,0.2,Arari,Nordeste,Maranhão
2101103,2021,205,31.1,116.7,0.2,Axixá,Nordeste,Maranhão
2101202,2021,1705,1202.5,139.2,0.0,Bacabal,Nordeste,Maranhão
2101251,2021,625,103.6,198.8,0.1,Bacabeira,Nordeste,Maranhão
2101301,2021,795,502.4,106.3,0.0,Bacuri,Nordeste,Maranhão
2101350,2021,684,16.2,32.4,0.0,Bacurituba,Nordeste,Maranhão
2101400,2021,13259,0.0,0.0,0.0,Balsas,Nordeste,Maranhão
2101608,2021,7962,3304.5,2152.5,21.2,Barra do Corda,Nordeste,Maranhão
2101772,2021,147,127.0,0.0,0.0,Bela Vista do Maranhão,Nordeste,Maranhão
2101806,2021,1804,0.0,122.3,0.0,Benedito Leite,Nordeste,Maranhão
2101905,2021,779,468.7,74.1,0.1,Bequimão,Nordeste,Maranhão
2101939,2021,264,194.2,69.8,0.0,Bernardo do Mearim,Nordeste,Maranhão
2101970,2021,407,338.7,53.8,0.5,Boa Vista do Gurupi,Nordeste,Maranhão
2102002,2021,6648,3727.9,1958.9,20.8,Bom Jardim,Nordeste,Maranhão
2102036,2021,2700,2310.4,389.6,20.7,Bom Jesus das Selvas,Nordeste,Maranhão
2102077,2021,451,451.8,0.0,0.0,Bom Lugar,Nordeste,Maranhão
2102150,2021,365,365.1,0.0,0.0,Brejo de Areia,Nordeste,Maranhão
2102325,2021,2568,2029.5,537.5,16.6,Buriticupu,Nordeste,Maranhão
2102358,2021,824,708.4,101.7,3.0,Buritirana,Nordeste,Maranhão
2102408,2021,918,84.9,331.4,0.0,Cajapió,Nordeste,Maranhão
2102507,2021,551,66.5,15.4,0.7,Cajari,Nordeste,Maranhão
2102556,2021,618,412.7,41.3,0.3,Campestre do Maranhão,Nordeste,Maranhão
2102606,2021,1635,944.8,334.1,1.3,Cândido Mendes,Nordeste,Maranhão
2102705,2021,783,254.7,523.3,1.7,Cantanhede,Nordeste,Maranhão
2102754,2021,598,226.4,371.6,0.5,Capinzal do Norte,Nordeste,Maranhão
2102804,2021,6485,0.0,0.3,0.0,Carolina,Nordeste,Maranhão
2102903,2021,1239,665.2,254.4,0.9,Carutapera,Nordeste,Maranhão
2103109,2021,291,229.5,37.3,0.0,Cedral,Nordeste,Maranhão
2103125,2021,370,258.9,12.0,0.0,Central do Maranhão,Nordeste,Maranhão
2103158,2021,1084,924.9,101.1,0.1,Centro do Guilherme,Nordeste,Maranhão
2103174,2021,8329,2386.7,3555.7,5.7,Centro Novo do Maranhão,Nordeste,Maranhão
2103257,2021,1474,1319.4,127.0,4.9,Cidelândia,Nordeste,Maranhão
2103505,2021,2011,221.3,350.8,3.8,Colinas,Nordeste,Maranhão
2103554,2021,742,531.0,0.0,0.0,Conceição do Lago-Açu,Nordeste,Maranhão
2103604,2021,2298,1062.8,1235.0,2.5,Coroatá,Nordeste,Maranhão
2103703,2021,1235,610.8,298.5,0.0,Cururupu,Nordeste,Maranhão
2103752,2021,339,293.1,45.9,0.2,Davinópolis,Nordeste,Maranhão
2103802,2021,374,236.9,137.1,1.0,Dom Pedro,Nordeste,Maranhão
2104008,2021,486,450.4,35.2,0.0,Esperantinópolis,Nordeste,Maranhão
2104057,2021,2737,10.7,4.9,0.0,Estreito,Nordeste,Maranhão
2104073,2021,1486,0.0,0.0,0.0,Feira Nova do Maranhão,Nordeste,Maranhão
2104081,2021,3547,40.3,79.1,0.4,Fernando Falcão,Nordeste,Maranhão
2104099,2021,3977,35.5,22.6,0.9,Formosa da Serra Negra,Nordeste,Maranhão
2104107,2021,1680,0.0,0.0,0.0,Fortaleza dos Nogueiras,Nordeste,Maranhão
2104206,2021,706,352.8,347.9,9.8,Fortuna,Nordeste,Maranhão
2104305,2021,684,308.6,182.1,4.3,Godofredo Viana,Nordeste,Maranhão
2104404,2021,888,634.0,254.0,7.7,Gonçalves Dias,Nordeste,Maranhão
2104503,2021,442,199.5,242.5,2.6,Governador Archer,Nordeste,Maranhão
2104552,2021,619,287.8,17.6,0.3,Governador Edison Lobão,Nordeste,Maranhão
2104602,2021,829,388.2,440.8,7.1,Governador Eugênio Barros,Nordeste,Maranhão
2104628,2021,377,234.1,116.9,10.9,Governador Luiz Rocha,Nordeste,Maranhão
2104651,2021,1173,1166.1,3.6,0.0,Governador Newton Bello,Nordeste,Maranhão
2104677,2021,1045,1011.9,31.6,0.1,Governador Nunes Freire,Nordeste,Maranhão
2104701,2021,275,230.3,44.7,0.7,Graça Aranha,Nordeste,Maranhão
2104800,2021,7625,1536.9,1323.2,13.5,Grajaú,Nordeste,Maranhão
2104909,2021,604,371.9,81.9,0.0,Guimarães,Nordeste,Maranhão
2105153,2021,397,218.1,4.9,0.3,Igarapé do Meio,Nordeste,Maranhão
2105203,2021,379,380.0,0.0,0.0,Igarapé Grande,Nordeste,Maranhão
2105302,2021,1375,1123.8,74.8,0.5,Imperatriz,Nordeste,Maranhão
2105351,2021,1045,930.1,108.0,1.1,Itaipava do Grajaú,Nordeste,Maranhão
2105401,2021,1494,604.1,576.1,2.2,Itapecuru Mirim,Nordeste,Maranhão
2105427,2021,3605,2730.3,874.6,22.1,Itinga do Maranhão,Nordeste,Maranhão
2105450,2021,598,266.1,136.0,0.9,Jatobá,Nordeste,Maranhão
2105476,2021,1981,1147.3,669.0,1.0,Jenipapo dos Vieiras,Nordeste,Maranhão
2105500,2021,638,596.2,41.8,0.6,João Lisboa,Nordeste,Maranhão
2105609,2021,691,507.0,171.4,1.2,Joselândia,Nordeste,Maranhão
2105658,2021,560,547.4,10.6,0.1,Junco do Maranhão,Nordeste,Maranhão
2105708,2021,1552,1552.1,0.0,0.0,Lago da Pedra,Nordeste,Maranhão
2105807,2021,312,312.4,0.0,0.0,Lago do Junco,Nordeste,Maranhão
2105906,2021,631,534.1,0.1,0.0,Lago Verde,Nordeste,Maranhão
2105948,2021,196,196.8,0.0,0.0,Lago dos Rodrigues,Nordeste,Maranhão
2105963,2021,741,718.9,22.1,0.4,Lagoa Grande do Maranhão,Nordeste,Maranhão
2105989,2021,1054,259.6,14.1,0.6,Lajeado Novo,Nordeste,Maranhão
2106003,2021,325,122.8,202.2,0.2,Lima Campos,Nordeste,Maranhão
2106102,2021,3638,0.0,60.0,0.0,Loreto,Nordeste,Maranhão
2106201,2021,464,317.1,69.4,1.5,Luís Domingues,Nordeste,Maranhão
2106326,2021,635,546.0,65.9,0.1,Maracaçumé,Nordeste,Maranhão
2106359,2021,881,797.7,83.3,2.0,Marajá do Sena,Nordeste,Maranhão
2106375,2021,981,768.5,113.8,0.0,Maranhãozinho,Nordeste,Maranhão
2106508,2021,414,291.0,1.3,0.1,Matinha,Nordeste,Maranhão
2106631,2021,793,433.0,354.6,0.3,Matões do Norte,Nordeste,Maranhão
2106706,2021,8716,0.0,0.0,0.0,Mirador,Nordeste,Maranhão
2106755,2021,357,262.5,81.5,1.0,Miranda do Norte,Nordeste,Maranhão
2106805,2021,696,681.5,4.7,0.0,Mirinzal,Nordeste,Maranhão
2106904,2021,1362,980.6,60.1,0.8,Monção,Nordeste,Maranhão
2107001,2021,1499,186.2,54.8,1.0,Montes Altos,Nordeste,Maranhão
2107258,2021,748,0.0,0.0,0.0,Nova Colinas,Nordeste,Maranhão
2107308,2021,992,0.0,483.4,0.0,Nova Iorque,Nordeste,Maranhão
2107357,2021,2479,1206.9,302.6,0.1,Nova Olinda do Maranhão,Nordeste,Maranhão
2107407,2021,704,704.6,0.0,0.0,Olho d'Água das Cunhãs,Nordeste,Maranhão
2107456,2021,200,184.3,0.1,0.0,Olinda Nova do Maranhão,Nordeste,Maranhão
2107506,2021,134,80.6,44.8,0.4,Paço do Lumiar,Nordeste,Maranhão
2107605,2021,532,440.8,9.7,0.0,Palmeirândia,Nordeste,Maranhão
2108009,2021,1660,0.0,215.2,0.0,Pastos Bons,Nordeste,Maranhão
2108108,2021,1063,1064.0,0.0,0.0,Paulo Ramos,Nordeste,Maranhão
2108207,2021,292,180.6,111.4,0.0,Pedreiras,Nordeste,Maranhão
2108256,2021,1770,1681.9,18.2,0.4,Pedro do Rosário,Nordeste,Maranhão
2108306,2021,792,491.8,21.8,0.1,Penalva,Nordeste,Maranhão
2108405,2021,409,246.8,34.0,0.3,Peri Mirim,Nordeste,Maranhão
2108454,2021,836,265.9,570.1,8.4,Peritoró,Nordeste,Maranhão
2108504,2021,275,202.4,0.0,0.0,Pindaré-Mirim,Nordeste,Maranhão
2108603,2021,1482,885.7,75.9,1.7,Pinheiro,Nordeste,Maranhão
2108702,2021,550,479.0,0.0,0.0,Pio XII,Nordeste,Maranhão
2108801,2021,698,291.3,405.7,1.9,Pirapemas,Nordeste,Maranhão
2108900,2021,663,589.8,73.0,0.0,Poção de Pedras,Nordeste,Maranhão
2109007,2021,1427,578.8,71.9,2.7,Porto Franco,Nordeste,Maranhão
2109056,2021,211,118.0,42.6,0.0,Porto Rico do Maranhão,Nordeste,Maranhão
2109106,2021,805,743.6,61.2,2.3,Presidente Dutra,Nordeste,Maranhão
2109205,2021,360,70.5,252.5,0.8,Presidente Juscelino,Nordeste,Maranhão
2109239,2021,441,440.3,0.5,0.0,Presidente Médici,Nordeste,Maranhão
2109270,2021,732,577.4,69.8,1.6,Presidente Sarney,Nordeste,Maranhão
2109452,2021,64,14.8,40.8,0.0,Raposa,Nordeste,Maranhão
2109502,2021,6422,0.0,0.0,0.0,Riachão,Nordeste,Maranhão
2109551,2021,755,446.2,48.6,0.4,Ribamar Fiquene,Nordeste,Maranhão
2109601,2021,695,101.3,499.3,0.6,Rosário,Nordeste,Maranhão
2109700,2021,2509,0.0,31.9,0.0,Sambaíba,Nordeste,Maranhão
2109759,2021,408,57.8,10.9,0.1,Santa Filomena do Maranhão,Nordeste,Maranhão
2109809,2021,2335,1437.7,158.7,2.3,Santa Helena,Nordeste,Maranhão
2109908,2021,778,766.3,0.0,0.0,Santa Inês,Nordeste,Maranhão
2110005,2021,6245,5776.2,461.9,9.0,Santa Luzia,Nordeste,Maranhão
2110039,2021,908,865.4,10.4,0.0,Santa Luzia do Paruá,Nordeste,Maranhão
2110203,2021,718,268.1,257.7,1.9,Santa Rita,Nordeste,Maranhão
2110302,2021,781,294.8,486.2,1.4,Santo Antônio dos Lopes,Nordeste,Maranhão
2110500,2021,465,362.9,1.7,0.0,São Bento,Nordeste,Maranhão
2110658,2021,974,0.0,0.0,0.0,São Domingos do Azeitão,Nordeste,Maranhão
2110708,2021,1168,897.9,177.8,7.9,São Domingos do Maranhão,Nordeste,Maranhão
2110807,2021,2057,0.0,12.5,0.0,São Félix de Balsas,Nordeste,Maranhão
2110856,2021,751,720.9,30.1,0.5,São Francisco do Brejão,Nordeste,Maranhão
2111003,2021,700,148.6,57.4,0.0,São João Batista,Nordeste,Maranhão
2111029,2021,620,414.9,110.4,0.0,São João do Carú,Nordeste,Maranhão
2111052,2021,2070,259.8,15.4,0.5,São João do Paraíso,Nordeste,Maranhão
2111201,2021,390,102.6,115.2,0.1,São José de Ribamar,Nordeste,Maranhão
2111250,2021,366,278.9,74.4,0.5,São José dos Basílios,Nordeste,Maranhão
2111300,2021,839,379.8,168.1,1.5,São Luís,Nordeste,Maranhão
2111409,2021,981,654.0,325.3,0.1,São Luís Gonzaga do Maranhão,Nordeste,Maranhão
2111508,2021,793,461.7,215.4,0.0,São Mateus do Maranhão,Nordeste,Maranhão
2111532,2021,725,458.8,36.0,1.0,São Pedro da Água Branca,Nordeste,Maranhão
2111573,2021,987,0.0,0.0,0.0,São Pedro dos Crentes,Nordeste,Maranhão
2111607,2021,3555,0.0,0.0,0.0,São Raimundo das Mangabeiras,Nordeste,Maranhão
2111631,2021,284,280.3,3.7,0.0,São Raimundo do Doca Bezerra,Nordeste,Maranhão
2111672,2021,229,229.7,0.0,0.0,São Roberto,Nordeste,Maranhão
2111706,2021,393,296.1,0.0,0.0,São Vicente Ferrer,Nordeste,Maranhão
2111722,2021,447,356.2,0.0,0.0,Satubinha,Nordeste,Maranhão
2111763,2021,1247,1163.3,83.7,0.4,Senador La Rocque,Nordeste,Maranhão
2111789,2021,1221,1102.0,34.0,0.0,Serrano do Maranhão,Nordeste,Maranhão
2111805,2021,3141,59.4,18.5,0.1,Sítio Novo,Nordeste,Maranhão
2111904,2021,1087,0.0,0.0,0.0,Sucupira do Norte,Nordeste,Maranhão
2112001,2021,4426,0.0,27.1,0.0,Tasso Fragoso,Nordeste,Maranhão
2112233,2021,225,153.7,71.3,0.0,Trizidela do Vale,Nordeste,Maranhão
2112274,2021,274,249.0,0.0,0.0,Tufilândia,Nordeste,Maranhão
2112308,2021,3619,1284.9,347.6,10.7,Tuntum,Nordeste,Maranhão
2112407,2021,2603,1951.7,332.9,0.7,Turiaçu,Nordeste,Maranhão
2112456,2021,1529,1218.3,98.9,2.7,Turilândia,Nordeste,Maranhão
2112803,2021,1176,507.5,89.8,0.6,Viana,Nordeste,Maranhão
2112852,2021,1196,975.4,79.6,0.6,Vila Nova dos Martírios,Nordeste,Maranhão
2112902,2021,736,245.3,13.3,1.0,Vitória do Mearim,Nordeste,Maranhão
2113009,2021,1209,1166.3,0.0,0.0,Vitorino Freire,Nordeste,Maranhão
2114007,2021,2438,2023.0,135.3,0.4,Zé Doca,Nordeste,Maranhão
5100102,2021,841,0.0,0.2,0.0,Acorizal,Centro-Oeste,Mato Grosso
5100201,2021,7486,40.8,122.8,0.4,Água Boa,Centro-Oeste,Mato Grosso
5100250,2021,8986,5022.9,3668.3,14.9,Alta Floresta,Centro-Oeste,Mato Grosso
5100300,2021,5541,0.0,201.7,0.0,Alto Araguaia,Centro-Oeste,Mato Grosso
5100359,2021,2241,1244.1,423.1,15.9,Alto Boa Vista,Centro-Oeste,Mato Grosso
5100409,2021,3658,0.0,0.0,0.0,Alto Garças,Centro-Oeste,Mato Grosso
5100508,2021,2055,424.4,122.6,0.1,Alto Paraguai,Centro-Oeste,Mato Grosso
5100607,2021,1391,0.0,7.6,0.0,Alto Taquari,Centro-Oeste,Mato Grosso
5100805,2021,20401,2448.5,16594.2,99.0,Apiacás,Centro-Oeste,Mato Grosso
5101001,2021,6422,831.4,542.1,0.1,Araguaiana,Centro-Oeste,Mato Grosso
5101209,2021,688,0.0,0.7,0.0,Araguainha,Centro-Oeste,Mato Grosso
5101258,2021,1608,1234.4,338.4,1.9,Araputanga,Centro-Oeste,Mato Grosso
5101308,2021,414,370.0,44.0,0.3,Arenápolis,Centro-Oeste,Mato Grosso
5101407,2021,25182,4794.2,20050.8,174.9,Aripuanã,Centro-Oeste,Mato Grosso
5101605,2021,11187,383.2,2201.1,0.0,Barão de Melgaço,Centro-Oeste,Mato Grosso
5101704,2021,6066,3382.8,1864.1,14.7,Barra do Bugres,Centro-Oeste,Mato Grosso
5101803,2021,9146,1276.4,231.0,0.0,Barra do Garças,Centro-Oeste,Mato Grosso
5101852,2021,4282,2771.9,1133.2,1.3,Bom Jesus do Araguaia,Centro-Oeste,Mato Grosso
5101902,2021,15999,4537.3,7665.0,12.6,Brasnorte,Centro-Oeste,Mato Grosso
5102504,2021,24399,1990.0,1532.6,5.9,Cáceres,Centro-Oeste,Mato Grosso
5102603,2021,5968,0.6,11.3,0.0,Campinápolis,Centro-Oeste,Mato Grosso
5102637,2021,9467,273.5,1567.1,4.1,Campo Novo do Parecis,Centro-Oeste,Mato Grosso
5102678,2021,4794,198.1,51.7,0.1,Campo Verde,Centro-Oeste,Mato Grosso
5102686,2021,6831,113.8,469.1,0.7,Campos de Júlio,Centro-Oeste,Mato Grosso
5102694,2021,3451,1674.8,574.9,6.2,Canabrava do Norte,Centro-Oeste,Mato Grosso
5102702,2021,10840,1923.0,2126.0,0.9,Canarana,Centro-Oeste,Mato Grosso
5102793,2021,2417,1739.6,645.2,1.9,Carlinda,Centro-Oeste,Mato Grosso
5102850,2021,3963,2591.8,1339.1,5.1,Castanheira,Centro-Oeste,Mato Grosso
5103007,2021,6250,392.3,142.0,0.1,Chapada dos Guimarães,Centro-Oeste,Mato Grosso
5103056,2021,3865,1879.6,1976.5,22.9,Cláudia,Centro-Oeste,Mato Grosso
5103106,2021,16560,270.3,1727.5,0.5,Cocalinho,Centro-Oeste,Mato Grosso
5103205,2021,3039,2545.2,487.4,5.1,Colíder,Centro-Oeste,Mato Grosso
5103254,2021,28123,5679.5,21872.8,272.5,Colniza,Centro-Oeste,Mato Grosso
5103304,2021,21863,3292.5,8794.7,24.2,Comodoro,Centro-Oeste,Mato Grosso
5103353,2021,5801,3982.8,1495.8,37.0,Confresa,Centro-Oeste,Mato Grosso
5103361,2021,2707,590.8,799.9,2.8,Conquista D'Oeste,Centro-Oeste,Mato Grosso
5103379,2021,9527,2348.6,6929.3,29.4,Cotriguaçu,Centro-Oeste,Mato Grosso
5103403,2021,3496,170.5,166.4,0.0,Cuiabá,Centro-Oeste,Mato Grosso
5103437,2021,362,296.0,28.9,0.1,Curvelândia,Centro-Oeste,Mato Grosso
5103452,2021,1303,1142.4,155.2,0.1,Denise,Centro-Oeste,Mato Grosso
5103502,2021,8135,643.1,1774.5,6.4,Diamantino,Centro-Oeste,Mato Grosso
5103601,2021,2208,800.1,46.6,0.1,Dom Aquino,Centro-Oeste,Mato Grosso
5103700,2021,11448,2541.7,8181.9,44.0,Feliz Natal,Centro-Oeste,Mato Grosso
5103809,2021,893,742.4,44.5,0.0,Figueirópolis D'Oeste,Centro-Oeste,Mato Grosso
5103858,2021,16898,3802.3,8455.4,22.5,Gaúcha do Norte,Centro-Oeste,Mato Grosso
